city,date,crime_type,crime_count,daily_cases,total_cases
Memphis,2018-02-05,vehicle recovery,2,0,0
Memphis,2018-02-05,family offense,1,0,0
Memphis,2018-02-05,kidnapping,0,0,0
Memphis,2018-02-05,homicide,1,0,0
Memphis,2018-02-06,robbery,3,0,0
Memphis,2018-02-06,assault,62,0,0
Memphis,2018-02-06,drugs,15,0,0
Memphis,2018-02-06,theft,52,0,0
Memphis,2018-02-06,weapons offense,2,0,0
Memphis,2018-02-06,breaking & entering,31,0,0
Memphis,2018-02-06,property crime,20,0,0
Memphis,2018-02-06,theft of vehicle,12,0,0
Memphis,2018-02-06,theft from vehicle,27,0,0
Memphis,2018-02-06,liquor,0,0,0
Memphis,2018-02-06,arson,0,0,0
Memphis,2018-02-06,disorder,8,0,0
Memphis,2018-02-06,traffic,1,0,0
Memphis,2018-02-06,vehicle recovery,3,0,0
Memphis,2018-02-06,family offense,0,0,0
Memphis,2018-02-06,kidnapping,1,0,0
Memphis,2018-02-06,homicide,2,0,0
Memphis,2018-02-07,robbery,8,0,0
Memphis,2018-02-07,assault,63,0,0
Memphis,2018-02-07,drugs,10,0,0
Memphis,2018-02-07,theft,50,0,0
Memphis,2018-02-07,weapons offense,2,0,0
Memphis,2018-02-07,breaking & entering,32,0,0
Memphis,2018-02-07,property crime,35,0,0
Memphis,2018-02-07,theft of vehicle,14,0,0
Memphis,2018-02-07,theft from vehicle,28,0,0
Memphis,2018-02-07,liquor,0,0,0
Memphis,2018-02-07,arson,2,0,0
Memphis,2018-02-07,disorder,10,0,0
Memphis,2018-02-07,traffic,1,0,0
Memphis,2018-02-07,vehicle recovery,0,0,0
Memphis,2018-02-07,family offense,2,0,0
Memphis,2018-02-07,kidnapping,0,0,0
Memphis,2018-02-07,homicide,0,0,0
Memphis,2018-02-08,robbery,12,0,0
Memphis,2018-02-08,assault,65,0,0
Memphis,2018-02-08,drugs,14,0,0
Memphis,2018-02-08,theft,52,0,0
Memphis,2018-02-08,weapons offense,4,0,0
Memphis,2018-02-08,breaking & entering,22,0,0
Memphis,2018-02-08,property crime,27,0,0
Memphis,2018-02-08,theft of vehicle,15,0,0
Memphis,2018-02-08,theft from vehicle,18,0,0
Memphis,2018-02-08,liquor,0,0,0
Memphis,2018-02-08,arson,2,0,0
Memphis,2018-02-08,disorder,2,0,0
Memphis,2018-02-08,traffic,0,0,0
Memphis,2018-02-08,vehicle recovery,3,0,0
Memphis,2018-02-08,family offense,2,0,0
Memphis,2018-02-08,kidnapping,0,0,0
Memphis,2018-02-08,homicide,1,0,0
Memphis,2018-02-09,robbery,2,0,0
Memphis,2018-02-09,assault,78,0,0
Memphis,2018-02-09,drugs,19,0,0
Memphis,2018-02-09,theft,68,0,0
Memphis,2018-02-09,weapons offense,10,0,0
Memphis,2018-02-09,breaking & entering,31,0,0
Memphis,2018-02-09,property crime,33,0,0
Memphis,2018-02-09,theft of vehicle,26,0,0
Memphis,2018-02-09,theft from vehicle,19,0,0
Memphis,2018-02-09,liquor,0,0,0
Memphis,2018-02-09,arson,4,0,0
Memphis,2018-02-09,disorder,9,0,0
Memphis,2018-02-09,traffic,4,0,0
Memphis,2018-02-09,vehicle recovery,1,0,0
Memphis,2018-02-09,family offense,1,0,0
Memphis,2018-02-09,kidnapping,0,0,0
Memphis,2018-02-09,homicide,1,0,0
Memphis,2018-02-10,robbery,8,0,0
Memphis,2018-02-10,assault,81,0,0
Memphis,2018-02-10,drugs,2,0,0
Memphis,2018-02-10,theft,66,0,0
Memphis,2018-02-10,weapons offense,1,0,0
Memphis,2018-02-10,breaking & entering,20,0,0
Memphis,2018-02-10,property crime,32,0,0
Memphis,2018-02-10,theft of vehicle,15,0,0
Memphis,2018-02-10,theft from vehicle,34,0,0
Memphis,2018-02-10,liquor,0,0,0
Memphis,2018-02-10,arson,1,0,0
Memphis,2018-02-10,disorder,1,0,0
Memphis,2018-02-10,traffic,1,0,0
Memphis,2018-02-10,vehicle recovery,6,0,0
Memphis,2018-02-10,family offense,1,0,0
Memphis,2018-02-10,kidnapping,2,0,0
Memphis,2018-02-10,homicide,0,0,0
Memphis,2018-02-11,robbery,6,0,0
Memphis,2018-02-11,assault,69,0,0
Memphis,2018-02-11,drugs,4,0,0
Memphis,2018-02-11,theft,54,0,0
Memphis,2018-02-11,weapons offense,3,0,0
Memphis,2018-02-11,breaking & entering,13,0,0
Memphis,2018-02-11,property crime,33,0,0
Memphis,2018-02-11,theft of vehicle,16,0,0
Memphis,2018-02-11,theft from vehicle,25,0,0
Memphis,2018-02-11,liquor,1,0,0
Memphis,2018-02-11,arson,1,0,0
Memphis,2018-02-11,disorder,2,0,0
Memphis,2018-02-11,traffic,3,0,0
Memphis,2018-02-11,vehicle recovery,3,0,0
Memphis,2018-02-11,family offense,1,0,0
Memphis,2018-02-11,kidnapping,0,0,0
Memphis,2018-02-11,homicide,0,0,0
Memphis,2018-02-12,robbery,5,0,0
Memphis,2018-02-12,assault,63,0,0
Memphis,2018-02-12,drugs,13,0,0
Memphis,2018-02-12,theft,49,0,0
Memphis,2018-02-12,weapons offense,3,0,0
Memphis,2018-02-12,breaking & entering,31,0,0
Memphis,2018-02-12,property crime,38,0,0
Memphis,2018-02-12,theft of vehicle,20,0,0
Memphis,2018-02-12,theft from vehicle,16,0,0
Memphis,2018-02-12,liquor,0,0,0
Memphis,2018-02-12,arson,1,0,0
Memphis,2018-02-12,disorder,5,0,0
Memphis,2018-02-12,traffic,1,0,0
Memphis,2018-02-12,vehicle recovery,1,0,0
Memphis,2018-02-12,family offense,0,0,0
Memphis,2018-02-12,kidnapping,0,0,0
Memphis,2018-02-12,homicide,1,0,0
Memphis,2018-02-13,robbery,4,0,0
Memphis,2018-02-13,assault,78,0,0
Memphis,2018-02-13,drugs,14,0,0
Memphis,2018-02-13,theft,62,0,0
Memphis,2018-02-13,weapons offense,3,0,0
Memphis,2018-02-13,breaking & entering,31,0,0
Memphis,2018-02-13,property crime,28,0,0
Memphis,2018-02-13,theft of vehicle,21,0,0
Memphis,2018-02-13,theft from vehicle,20,0,0
Memphis,2018-02-13,liquor,1,0,0
Memphis,2018-02-13,arson,1,0,0
Memphis,2018-02-13,disorder,5,0,0
Memphis,2018-02-13,traffic,2,0,0
Memphis,2018-02-13,vehicle recovery,2,0,0
Memphis,2018-02-13,family offense,2,0,0
Memphis,2018-02-13,kidnapping,2,0,0
Memphis,2018-02-13,homicide,2,0,0
Memphis,2018-02-14,robbery,5,0,0
Memphis,2018-02-14,assault,61,0,0
Memphis,2018-02-14,drugs,2,0,0
Memphis,2018-02-14,theft,64,0,0
Memphis,2018-02-14,weapons offense,1,0,0
Memphis,2018-02-14,breaking & entering,31,0,0
Memphis,2018-02-14,property crime,29,0,0
Memphis,2018-02-14,theft of vehicle,4,0,0
Memphis,2018-02-14,theft from vehicle,26,0,0
Memphis,2018-02-14,liquor,0,0,0
Memphis,2018-02-14,arson,1,0,0
Memphis,2018-02-14,disorder,4,0,0
Memphis,2018-02-14,traffic,0,0,0
Memphis,2018-02-14,vehicle recovery,1,0,0
Memphis,2018-02-14,family offense,2,0,0
Memphis,2018-02-14,kidnapping,4,0,0
Memphis,2018-02-14,homicide,0,0,0
Memphis,2018-02-15,robbery,9,0,0
Memphis,2018-02-15,assault,76,0,0
Memphis,2018-02-15,drugs,22,0,0
Memphis,2018-02-15,theft,56,0,0
Memphis,2018-02-15,weapons offense,5,0,0
Memphis,2018-02-15,breaking & entering,24,0,0
Memphis,2018-02-15,property crime,28,0,0
Memphis,2018-02-15,theft of vehicle,19,0,0
Memphis,2018-02-15,theft from vehicle,19,0,0
Memphis,2018-02-15,liquor,1,0,0
Memphis,2018-02-15,arson,0,0,0
Memphis,2018-02-15,disorder,6,0,0
Memphis,2018-02-15,traffic,3,0,0
Memphis,2018-02-15,vehicle recovery,2,0,0
Memphis,2018-02-15,family offense,0,0,0
Memphis,2018-02-15,kidnapping,1,0,0
Memphis,2018-02-15,homicide,1,0,0
Memphis,2018-02-16,robbery,7,0,0
Memphis,2018-02-16,assault,72,0,0
Memphis,2018-02-16,drugs,11,0,0
Memphis,2018-02-16,theft,53,0,0
Memphis,2018-02-16,weapons offense,5,0,0
Memphis,2018-02-16,breaking & entering,28,0,0
Memphis,2018-02-16,property crime,44,0,0
Memphis,2018-02-16,theft of vehicle,15,0,0
Memphis,2018-02-16,theft from vehicle,17,0,0
Memphis,2018-02-16,liquor,0,0,0
Memphis,2018-02-16,arson,0,0,0
Memphis,2018-02-16,disorder,5,0,0
Memphis,2018-02-16,traffic,3,0,0
Memphis,2018-02-16,vehicle recovery,0,0,0
Memphis,2018-02-16,family offense,1,0,0
Memphis,2018-02-16,kidnapping,3,0,0
Memphis,2018-02-16,homicide,0,0,0
Memphis,2018-02-17,robbery,5,0,0
Memphis,2018-02-17,assault,58,0,0
Memphis,2018-02-17,drugs,11,0,0
Memphis,2018-02-17,theft,49,0,0
Memphis,2018-02-17,weapons offense,4,0,0
Memphis,2018-02-17,breaking & entering,24,0,0
Memphis,2018-02-17,property crime,29,0,0
Memphis,2018-02-17,theft of vehicle,17,0,0
Memphis,2018-02-17,theft from vehicle,22,0,0
Memphis,2018-02-17,liquor,0,0,0
Memphis,2018-02-17,arson,0,0,0
Memphis,2018-02-17,disorder,6,0,0
Memphis,2018-02-17,traffic,1,0,0
Memphis,2018-02-17,vehicle recovery,1,0,0
Memphis,2018-02-17,family offense,1,0,0
Memphis,2018-02-17,kidnapping,1,0,0
Memphis,2018-02-17,homicide,0,0,0
Memphis,2018-02-18,robbery,3,0,0
Memphis,2018-02-18,assault,77,0,0
Memphis,2018-02-18,drugs,11,0,0
Memphis,2018-02-18,theft,51,0,0
Memphis,2018-02-18,weapons offense,2,0,0
Memphis,2018-02-18,breaking & entering,16,0,0
Memphis,2018-02-18,property crime,33,0,0
Memphis,2018-02-18,theft of vehicle,13,0,0
Memphis,2018-02-18,theft from vehicle,20,0,0
Memphis,2018-02-18,liquor,0,0,0
Memphis,2018-02-18,arson,1,0,0
Memphis,2018-02-18,disorder,2,0,0
Memphis,2018-02-18,traffic,0,0,0
Memphis,2018-02-18,vehicle recovery,2,0,0
Memphis,2018-02-18,family offense,0,0,0
Memphis,2018-02-18,kidnapping,0,0,0
Memphis,2018-02-18,homicide,0,0,0
Memphis,2018-02-19,robbery,3,0,0
Memphis,2018-02-19,assault,59,0,0
Memphis,2018-02-19,drugs,9,0,0
Memphis,2018-02-19,theft,56,0,0
Memphis,2018-02-19,weapons offense,3,0,0
Memphis,2018-02-19,breaking & entering,24,0,0
Memphis,2018-02-19,property crime,35,0,0
Memphis,2018-02-19,theft of vehicle,15,0,0
Memphis,2018-02-19,theft from vehicle,15,0,0
Memphis,2018-02-19,liquor,0,0,0
Memphis,2018-02-19,arson,0,0,0
Memphis,2018-02-19,disorder,2,0,0
Memphis,2018-02-19,traffic,0,0,0
Memphis,2018-02-19,vehicle recovery,2,0,0
Memphis,2018-02-19,family offense,2,0,0
Memphis,2018-02-19,kidnapping,0,0,0
Memphis,2018-02-19,homicide,0,0,0
Memphis,2018-02-20,robbery,6,0,0
Memphis,2018-02-20,assault,93,0,0
Memphis,2018-02-20,drugs,20,0,0
Memphis,2018-02-20,theft,42,0,0
Memphis,2018-02-20,weapons offense,9,0,0
Memphis,2018-02-20,breaking & entering,21,0,0
Memphis,2018-02-20,property crime,23,0,0
Memphis,2018-02-20,theft of vehicle,14,0,0
Memphis,2018-02-20,theft from vehicle,21,0,0
Memphis,2018-02-20,liquor,0,0,0
Memphis,2018-02-20,arson,0,0,0
Memphis,2018-02-20,disorder,4,0,0
Memphis,2018-02-20,traffic,2,0,0
Memphis,2018-02-20,vehicle recovery,3,0,0
Memphis,2018-02-20,family offense,0,0,0
Memphis,2018-02-20,kidnapping,0,0,0
Memphis,2018-02-20,homicide,0,0,0
Memphis,2018-02-21,robbery,8,0,0
Memphis,2018-02-21,assault,59,0,0
Memphis,2018-02-21,drugs,6,0,0
Memphis,2018-02-21,theft,55,0,0
Memphis,2018-02-21,weapons offense,2,0,0
Memphis,2018-02-21,breaking & entering,28,0,0
Memphis,2018-02-21,property crime,27,0,0
Memphis,2018-02-21,theft of vehicle,9,0,0
Memphis,2018-02-21,theft from vehicle,19,0,0
Memphis,2018-02-21,liquor,0,0,0
Memphis,2018-02-21,arson,0,0,0
Memphis,2018-02-21,disorder,5,0,0
Memphis,2018-02-21,traffic,1,0,0
Memphis,2018-02-21,vehicle recovery,1,0,0
Memphis,2018-02-21,family offense,1,0,0
Memphis,2018-02-21,kidnapping,3,0,0
Memphis,2018-02-21,homicide,0,0,0
Memphis,2018-02-22,robbery,6,0,0
Memphis,2018-02-22,assault,55,0,0
Memphis,2018-02-22,drugs,11,0,0
Memphis,2018-02-22,theft,53,0,0
Memphis,2018-02-22,weapons offense,3,0,0
Memphis,2018-02-22,breaking & entering,13,0,0
Memphis,2018-02-22,property crime,19,0,0
Memphis,2018-02-22,theft of vehicle,11,0,0
Memphis,2018-02-22,theft from vehicle,9,0,0
Memphis,2018-02-22,liquor,0,0,0
Memphis,2018-02-22,arson,1,0,0
Memphis,2018-02-22,disorder,4,0,0
Memphis,2018-02-22,traffic,2,0,0
Memphis,2018-02-22,vehicle recovery,4,0,0
Memphis,2018-02-22,family offense,1,0,0
Memphis,2018-02-22,kidnapping,1,0,0
Memphis,2018-02-22,homicide,2,0,0
Memphis,2018-02-23,robbery,6,0,0
Memphis,2018-02-23,assault,63,0,0
Memphis,2018-02-23,drugs,23,0,0
Memphis,2018-02-23,theft,55,0,0
Memphis,2018-02-23,weapons offense,3,0,0
Memphis,2018-02-23,breaking & entering,20,0,0
Memphis,2018-02-23,property crime,31,0,0
Memphis,2018-02-23,theft of vehicle,8,0,0
Memphis,2018-02-23,theft from vehicle,14,0,0
Memphis,2018-02-23,liquor,0,0,0
Memphis,2018-02-23,arson,1,0,0
Memphis,2018-02-23,disorder,6,0,0
Memphis,2018-02-23,traffic,2,0,0
Memphis,2018-02-23,vehicle recovery,0,0,0
Memphis,2018-02-23,family offense,2,0,0
Memphis,2018-02-23,kidnapping,2,0,0
Memphis,2018-02-23,homicide,0,0,0
Memphis,2018-02-24,robbery,6,0,0
Memphis,2018-02-24,assault,65,0,0
Memphis,2018-02-24,drugs,9,0,0
Memphis,2018-02-24,theft,45,0,0
Memphis,2018-02-24,weapons offense,3,0,0
Memphis,2018-02-24,breaking & entering,19,0,0
Memphis,2018-02-24,property crime,37,0,0
Memphis,2018-02-24,theft of vehicle,10,0,0
Memphis,2018-02-24,theft from vehicle,13,0,0
Memphis,2018-02-24,liquor,2,0,0
Memphis,2018-02-24,arson,0,0,0
Memphis,2018-02-24,disorder,5,0,0
Memphis,2018-02-24,traffic,3,0,0
Memphis,2018-02-24,vehicle recovery,1,0,0
Memphis,2018-02-24,family offense,0,0,0
Memphis,2018-02-24,kidnapping,2,0,0
Memphis,2018-02-24,homicide,0,0,0
Memphis,2018-02-25,robbery,6,0,0
Memphis,2018-02-25,assault,74,0,0
Memphis,2018-02-25,drugs,7,0,0
Memphis,2018-02-25,theft,50,0,0
Memphis,2018-02-25,weapons offense,3,0,0
Memphis,2018-02-25,breaking & entering,14,0,0
Memphis,2018-02-25,property crime,25,0,0
Memphis,2018-02-25,theft of vehicle,14,0,0
Memphis,2018-02-25,theft from vehicle,9,0,0
Memphis,2018-02-25,liquor,0,0,0
Memphis,2018-02-25,arson,0,0,0
Memphis,2018-02-25,disorder,3,0,0
Memphis,2018-02-25,traffic,3,0,0
Memphis,2018-02-25,vehicle recovery,1,0,0
Memphis,2018-02-25,family offense,0,0,0
Memphis,2018-02-25,kidnapping,1,0,0
Memphis,2018-02-25,homicide,0,0,0
Memphis,2018-02-26,robbery,8,0,0
Memphis,2018-02-26,assault,70,0,0
Memphis,2018-02-26,drugs,19,0,0
Memphis,2018-02-26,theft,56,0,0
Memphis,2018-02-26,weapons offense,9,0,0
Memphis,2018-02-26,breaking & entering,14,0,0
Memphis,2018-02-26,property crime,25,0,0
Memphis,2018-02-26,theft of vehicle,11,0,0
Memphis,2018-02-26,theft from vehicle,18,0,0
Memphis,2018-02-26,liquor,0,0,0
Memphis,2018-02-26,arson,1,0,0
Memphis,2018-02-26,disorder,5,0,0
Memphis,2018-02-26,traffic,4,0,0
Memphis,2018-02-26,vehicle recovery,2,0,0
Memphis,2018-02-26,family offense,1,0,0
Memphis,2018-02-26,kidnapping,0,0,0
Memphis,2018-02-26,homicide,0,0,0
Memphis,2018-02-27,robbery,15,0,0
Memphis,2018-02-27,assault,68,0,0
Memphis,2018-02-27,drugs,22,0,0
Memphis,2018-02-27,theft,57,0,0
Memphis,2018-02-27,weapons offense,5,0,0
Memphis,2018-02-27,breaking & entering,24,0,0
Memphis,2018-02-27,property crime,29,0,0
Memphis,2018-02-27,theft of vehicle,16,0,0
Memphis,2018-02-27,theft from vehicle,16,0,0
Memphis,2018-02-27,liquor,0,0,0
Memphis,2018-02-27,arson,0,0,0
Memphis,2018-02-27,disorder,5,0,0
Memphis,2018-02-27,traffic,1,0,0
Memphis,2018-02-27,vehicle recovery,4,0,0
Memphis,2018-02-27,family offense,0,0,0
Memphis,2018-02-27,kidnapping,0,0,0
Memphis,2018-02-27,homicide,0,0,0
Memphis,2018-02-28,robbery,14,0,0
Memphis,2018-02-28,assault,65,0,0
Memphis,2018-02-28,drugs,12,0,0
Memphis,2018-02-28,theft,50,0,0
Memphis,2018-02-28,weapons offense,1,0,0
Memphis,2018-02-28,breaking & entering,16,0,0
Memphis,2018-02-28,property crime,20,0,0
Memphis,2018-02-28,theft of vehicle,19,0,0
Memphis,2018-02-28,theft from vehicle,19,0,0
Memphis,2018-02-28,liquor,0,0,0
Memphis,2018-02-28,arson,0,0,0
Memphis,2018-02-28,disorder,4,0,0
Memphis,2018-02-28,traffic,1,0,0
Memphis,2018-02-28,vehicle recovery,1,0,0
Memphis,2018-02-28,family offense,0,0,0
Memphis,2018-02-28,kidnapping,0,0,0
Memphis,2018-02-28,homicide,0,0,0
Memphis,2018-03-01,robbery,9,0,0
Memphis,2018-03-01,assault,78,0,0
Memphis,2018-03-01,drugs,25,0,0
Memphis,2018-03-01,theft,43,0,0
Memphis,2018-03-01,weapons offense,6,0,0
Memphis,2018-03-01,breaking & entering,26,0,0
Memphis,2018-03-01,property crime,26,0,0
Memphis,2018-03-01,theft of vehicle,11,0,0
Memphis,2018-03-01,theft from vehicle,17,0,0
Memphis,2018-03-01,liquor,1,0,0
Memphis,2018-03-01,arson,0,0,0
Memphis,2018-03-01,disorder,4,0,0
Memphis,2018-03-01,traffic,2,0,0
Memphis,2018-03-01,vehicle recovery,0,0,0
Memphis,2018-03-01,family offense,1,0,0
Memphis,2018-03-01,kidnapping,1,0,0
Memphis,2018-03-01,homicide,1,0,0
Memphis,2018-03-02,robbery,7,0,0
Memphis,2018-03-02,assault,84,0,0
Memphis,2018-03-02,drugs,30,0,0
Memphis,2018-03-02,theft,59,0,0
Memphis,2018-03-02,weapons offense,8,0,0
Memphis,2018-03-02,breaking & entering,19,0,0
Memphis,2018-03-02,property crime,24,0,0
Memphis,2018-03-02,theft of vehicle,8,0,0
Memphis,2018-03-02,theft from vehicle,10,0,0
Memphis,2018-03-02,liquor,0,0,0
Memphis,2018-03-02,arson,2,0,0
Memphis,2018-03-02,disorder,2,0,0
Memphis,2018-03-02,traffic,1,0,0
Memphis,2018-03-02,vehicle recovery,0,0,0
Memphis,2018-03-02,family offense,1,0,0
Memphis,2018-03-02,kidnapping,1,0,0
Memphis,2018-03-02,homicide,0,0,0
Memphis,2018-03-03,robbery,6,0,0
Memphis,2018-03-03,assault,91,0,0
Memphis,2018-03-03,drugs,14,0,0
Memphis,2018-03-03,theft,51,0,0
Memphis,2018-03-03,weapons offense,6,0,0
Memphis,2018-03-03,breaking & entering,14,0,0
Memphis,2018-03-03,property crime,31,0,0
Memphis,2018-03-03,theft of vehicle,7,0,0
Memphis,2018-03-03,theft from vehicle,24,0,0
Memphis,2018-03-03,liquor,0,0,0
Memphis,2018-03-03,arson,0,0,0
Memphis,2018-03-03,disorder,3,0,0
Memphis,2018-03-03,traffic,1,0,0
Memphis,2018-03-03,vehicle recovery,3,0,0
Memphis,2018-03-03,family offense,0,0,0
Memphis,2018-03-03,kidnapping,0,0,0
Memphis,2018-03-03,homicide,0,0,0
Memphis,2018-03-04,robbery,5,0,0
Memphis,2018-03-04,assault,79,0,0
Memphis,2018-03-04,drugs,3,0,0
Memphis,2018-03-04,theft,33,0,0
Memphis,2018-03-04,weapons offense,0,0,0
Memphis,2018-03-04,breaking & entering,18,0,0
Memphis,2018-03-04,property crime,33,0,0
Memphis,2018-03-04,theft of vehicle,13,0,0
Memphis,2018-03-04,theft from vehicle,13,0,0
Memphis,2018-03-04,liquor,0,0,0
Memphis,2018-03-04,arson,0,0,0
Memphis,2018-03-04,disorder,1,0,0
Memphis,2018-03-04,traffic,1,0,0
Memphis,2018-03-04,vehicle recovery,1,0,0
Memphis,2018-03-04,family offense,0,0,0
Memphis,2018-03-04,kidnapping,1,0,0
Memphis,2018-03-04,homicide,0,0,0
Memphis,2018-03-05,robbery,6,0,0
Memphis,2018-03-05,assault,73,0,0
Memphis,2018-03-05,drugs,14,0,0
Memphis,2018-03-05,theft,40,0,0
Memphis,2018-03-05,weapons offense,6,0,0
Memphis,2018-03-05,breaking & entering,24,0,0
Memphis,2018-03-05,property crime,24,0,0
Memphis,2018-03-05,theft of vehicle,13,0,0
Memphis,2018-03-05,theft from vehicle,16,0,0
Memphis,2018-03-05,liquor,1,0,0
Memphis,2018-03-05,arson,0,0,0
Memphis,2018-03-05,disorder,5,0,0
Memphis,2018-03-05,traffic,2,0,0
Memphis,2018-03-05,vehicle recovery,1,0,0
Memphis,2018-03-05,family offense,0,0,0
Memphis,2018-03-05,kidnapping,0,0,0
Memphis,2018-03-05,homicide,0,0,0
Memphis,2018-03-06,robbery,12,0,0
Memphis,2018-03-06,assault,82,0,0
Memphis,2018-03-06,drugs,21,0,0
Memphis,2018-03-06,theft,62,0,0
Memphis,2018-03-06,weapons offense,2,0,0
Memphis,2018-03-06,breaking & entering,13,0,0
Memphis,2018-03-06,property crime,41,0,0
Memphis,2018-03-06,theft of vehicle,4,0,0
Memphis,2018-03-06,theft from vehicle,24,0,0
Memphis,2018-03-06,liquor,2,0,0
Memphis,2018-03-06,arson,1,0,0
Memphis,2018-03-06,disorder,1,0,0
Memphis,2018-03-06,traffic,1,0,0
Memphis,2018-03-06,vehicle recovery,1,0,0
Memphis,2018-03-06,family offense,3,0,0
Memphis,2018-03-06,kidnapping,1,0,0
Memphis,2018-03-06,homicide,0,0,0
Memphis,2018-03-07,robbery,6,0,0
Memphis,2018-03-07,assault,84,0,0
Memphis,2018-03-07,drugs,22,0,0
Memphis,2018-03-07,theft,52,0,0
Memphis,2018-03-07,weapons offense,1,0,0
Memphis,2018-03-07,breaking & entering,23,0,0
Memphis,2018-03-07,property crime,33,0,0
Memphis,2018-03-07,theft of vehicle,10,0,0
Memphis,2018-03-07,theft from vehicle,25,0,0
Memphis,2018-03-07,liquor,0,0,0
Memphis,2018-03-07,arson,3,0,0
Memphis,2018-03-07,disorder,5,0,0
Memphis,2018-03-07,traffic,0,0,0
Memphis,2018-03-07,vehicle recovery,1,0,0
Memphis,2018-03-07,family offense,3,0,0
Memphis,2018-03-07,kidnapping,0,0,0
Memphis,2018-03-07,homicide,0,0,0
Memphis,2018-03-08,robbery,7,0,0
Memphis,2018-03-08,assault,85,0,0
Memphis,2018-03-08,drugs,28,0,0
Memphis,2018-03-08,theft,50,0,0
Memphis,2018-03-08,weapons offense,4,0,0
Memphis,2018-03-08,breaking & entering,22,0,0
Memphis,2018-03-08,property crime,25,0,0
Memphis,2018-03-08,theft of vehicle,12,0,0
Memphis,2018-03-08,theft from vehicle,19,0,0
Memphis,2018-03-08,liquor,2,0,0
Memphis,2018-03-08,arson,3,0,0
Memphis,2018-03-08,disorder,4,0,0
Memphis,2018-03-08,traffic,1,0,0
Memphis,2018-03-08,vehicle recovery,1,0,0
Memphis,2018-03-08,family offense,2,0,0
Memphis,2018-03-08,kidnapping,0,0,0
Memphis,2018-03-08,homicide,0,0,0
Memphis,2018-03-09,robbery,4,0,0
Memphis,2018-03-09,assault,81,0,0
Memphis,2018-03-09,drugs,31,0,0
Memphis,2018-03-09,theft,67,0,0
Memphis,2018-03-09,weapons offense,2,0,0
Memphis,2018-03-09,breaking & entering,20,0,0
Memphis,2018-03-09,property crime,35,0,0
Memphis,2018-03-09,theft of vehicle,15,0,0
Memphis,2018-03-09,theft from vehicle,24,0,0
Memphis,2018-03-09,liquor,0,0,0
Memphis,2018-03-09,arson,0,0,0
Memphis,2018-03-09,disorder,4,0,0
Memphis,2018-03-09,traffic,1,0,0
Memphis,2018-03-09,vehicle recovery,1,0,0
Memphis,2018-03-09,family offense,0,0,0
Memphis,2018-03-09,kidnapping,0,0,0
Memphis,2018-03-09,homicide,0,0,0
Memphis,2018-03-10,robbery,5,0,0
Memphis,2018-03-10,assault,83,0,0
Memphis,2018-03-10,drugs,11,0,0
Memphis,2018-03-10,theft,54,0,0
Memphis,2018-03-10,weapons offense,2,0,0
Memphis,2018-03-10,breaking & entering,6,0,0
Memphis,2018-03-10,property crime,42,0,0
Memphis,2018-03-10,theft of vehicle,12,0,0
Memphis,2018-03-10,theft from vehicle,30,0,0
Memphis,2018-03-10,liquor,0,0,0
Memphis,2018-03-10,arson,0,0,0
Memphis,2018-03-10,disorder,4,0,0
Memphis,2018-03-10,traffic,4,0,0
Memphis,2018-03-10,vehicle recovery,1,0,0
Memphis,2018-03-10,family offense,0,0,0
Memphis,2018-03-10,kidnapping,1,0,0
Memphis,2018-03-10,homicide,0,0,0
Memphis,2018-03-11,robbery,6,0,0
Memphis,2018-03-11,assault,72,0,0
Memphis,2018-03-11,drugs,6,0,0
Memphis,2018-03-11,theft,39,0,0
Memphis,2018-03-11,weapons offense,2,0,0
Memphis,2018-03-11,breaking & entering,11,0,0
Memphis,2018-03-11,property crime,32,0,0
Memphis,2018-03-11,theft of vehicle,9,0,0
Memphis,2018-03-11,theft from vehicle,17,0,0
Memphis,2018-03-11,liquor,0,0,0
Memphis,2018-03-11,arson,1,0,0
Memphis,2018-03-11,disorder,0,0,0
Memphis,2018-03-11,traffic,6,0,0
Memphis,2018-03-11,vehicle recovery,0,0,0
Memphis,2018-03-11,family offense,0,0,0
Memphis,2018-03-11,kidnapping,0,0,0
Memphis,2018-03-11,homicide,0,0,0
Memphis,2018-03-12,robbery,9,0,0
Memphis,2018-03-12,assault,62,0,0
Memphis,2018-03-12,drugs,5,0,0
Memphis,2018-03-12,theft,58,0,0
Memphis,2018-03-12,weapons offense,3,0,0
Memphis,2018-03-12,breaking & entering,15,0,0
Memphis,2018-03-12,property crime,28,0,0
Memphis,2018-03-12,theft of vehicle,20,0,0
Memphis,2018-03-12,theft from vehicle,19,0,0
Memphis,2018-03-12,liquor,0,0,0
Memphis,2018-03-12,arson,3,0,0
Memphis,2018-03-12,disorder,3,0,0
Memphis,2018-03-12,traffic,0,0,0
Memphis,2018-03-12,vehicle recovery,1,0,0
Memphis,2018-03-12,family offense,1,0,0
Memphis,2018-03-12,kidnapping,0,0,0
Memphis,2018-03-12,homicide,0,0,0
Memphis,2018-03-13,robbery,8,0,0
Memphis,2018-03-13,assault,76,0,0
Memphis,2018-03-13,drugs,9,0,0
Memphis,2018-03-13,theft,45,0,0
Memphis,2018-03-13,weapons offense,7,0,0
Memphis,2018-03-13,breaking & entering,17,0,0
Memphis,2018-03-13,property crime,43,0,0
Memphis,2018-03-13,theft of vehicle,12,0,0
